               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.071867,            0.020771,            0.017509,              0.1103,             0.30168,            0.076678,            0.014299,             0.07574,           0.0097858,            0.015934,           0.0028936,           0.0028936,            0.067894
                  36,            0.071756,            0.018035,            0.015279,              0.3036,             0.30966,             0.24263,            0.067191,              0.0765,           0.0096053,            0.011449,           0.0029585,           0.0029585,            0.066958
                  37,            0.066733,            0.021696,            0.015167,             0.18347,             0.32563,             0.16352,            0.032772,            0.085992,            0.008504,           0.0098804,           0.0030223,           0.0030223,            0.066022
                  38,            0.071207,            0.018289,            0.013603,             0.41429,             0.33109,             0.30934,            0.066835,            0.077681,           0.0090013,           0.0090698,           0.0030852,           0.0030852,            0.065085
                  39,            0.068701,            0.019022,            0.013991,              0.1762,             0.38361,             0.13532,            0.028716,            0.090576,           0.0077313,           0.0091393,           0.0031471,           0.0031471,            0.064147
                  40,             0.07823,            0.018341,            0.012394,             0.18427,             0.24286,             0.12328,            0.017248,            0.083303,           0.0086439,           0.0075683,            0.003208,            0.003208,            0.063208
                  41,            0.068421,            0.018607,            0.010244,             0.35365,             0.41513,             0.35738,             0.08016,            0.075214,           0.0092344,           0.0080904,           0.0032679,           0.0032679,            0.062268
                  42,            0.067395,            0.020427,            0.011936,             0.13026,              0.3021,            0.095315,             0.01589,            0.085264,           0.0081862,           0.0066547,           0.0033268,           0.0033268,            0.061327
                  43,            0.070053,             0.02007,            0.011314,             0.12537,             0.32101,            0.087888,            0.021497,            0.090999,           0.0083515,            0.007533,           0.0033847,           0.0033847,            0.060385
                  44,             0.08178,            0.014984,           0.0099236,             0.26276,             0.22805,             0.19747,            0.041103,            0.088125,           0.0078169,           0.0087149,           0.0034417,           0.0034417,            0.059442
                  45,            0.072939,            0.016434,           0.0092193,             0.21485,             0.37815,             0.16701,            0.033519,            0.080381,           0.0086409,            0.011224,           0.0034976,           0.0034976,            0.058498
