               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 165,             0.01794,           0.0060007,          0.00099578,             0.99546,             0.99912,             0.99497,              0.8644,            0.011865,           0.0027896,          0.00021722,           0.0083764,           0.0083764,           0.0083764
                 166,            0.017263,           0.0058461,           0.0010993,             0.99805,             0.99912,             0.99495,             0.86763,            0.012018,           0.0027625,          0.00018215,           0.0083665,           0.0083665,           0.0083665
                 167,            0.018221,           0.0058387,           0.0015076,             0.99872,             0.99823,             0.99493,               0.872,            0.011939,           0.0027491,          0.00023008,           0.0083566,           0.0083566,           0.0083566
                 168,             0.01793,           0.0058823,           0.0012784,             0.99742,             0.99912,             0.99462,             0.86837,             0.01208,           0.0027692,          0.00017145,           0.0083467,           0.0083467,           0.0083467
                 169,            0.018495,            0.005735,           0.0011099,             0.99832,             0.99861,             0.99479,              0.8671,            0.012162,           0.0028346,          0.00018788,           0.0083368,           0.0083368,           0.0083368
                 170,            0.017955,            0.005599,           0.0010854,             0.99701,             0.99912,             0.99489,             0.86676,            0.012183,           0.0027822,          0.00017479,           0.0083269,           0.0083269,           0.0083269
                 171,            0.017484,            0.005838,           0.0011894,             0.99685,             0.99912,             0.99489,             0.86522,             0.01224,           0.0028379,          0.00020968,            0.008317,            0.008317,            0.008317
                 172,            0.017573,           0.0056234,           0.0012706,             0.99728,             0.99912,             0.99484,              0.8709,            0.011841,           0.0027683,          0.00017084,           0.0083071,           0.0083071,           0.0083071
                 173,            0.017967,           0.0057781,           0.0013534,             0.99901,             0.99734,             0.99477,             0.87606,            0.011659,            0.002761,          0.00018886,           0.0082972,           0.0082972,           0.0082972
                 174,            0.017579,           0.0059415,           0.0012432,               0.998,             0.99912,             0.99441,             0.87168,             0.01203,           0.0027426,          0.00017854,           0.0082873,           0.0082873,           0.0082873
                 175,            0.017405,           0.0058969,           0.0012365,             0.99904,             0.99824,             0.99426,             0.87039,            0.011614,           0.0027033,          0.00016324,           0.0082774,           0.0082774,           0.0082774
                 176,            0.017779,           0.0058291,          0.00092903,             0.99813,             0.99825,             0.99422,             0.87207,            0.011568,           0.0026761,          0.00019006,           0.0082675,           0.0082675,           0.0082675
                 177,            0.016984,            0.005525,            0.001041,             0.99831,             0.99825,             0.99452,              0.8855,            0.011261,           0.0026203,          0.00017609,           0.0082576,           0.0082576,           0.0082576
                 178,            0.017165,            0.005809,           0.0011705,               0.998,             0.99912,              0.9947,              0.8817,            0.011397,           0.0026713,          0.00019098,           0.0082477,           0.0082477,           0.0082477
                 179,            0.017868,           0.0057901,           0.0011242,             0.99826,             0.99912,             0.99481,              0.8692,            0.011742,           0.0026925,          0.00015914,           0.0082378,           0.0082378,           0.0082378
                 180,            0.017652,           0.0057282,           0.0010604,             0.99787,             0.99822,             0.99491,             0.88055,            0.011199,           0.0025954,          0.00026894,           0.0082279,           0.0082279,           0.0082279
                 181,             0.01724,            0.005775,           0.0012184,             0.99822,             0.99825,             0.99427,             0.87667,            0.011399,           0.0025647,          0.00019223,            0.008218,            0.008218,            0.008218
                 182,             0.01687,           0.0058024,            0.001038,             0.99861,             0.99909,              0.9947,             0.87687,             0.01153,           0.0026202,          0.00018355,           0.0082081,           0.0082081,           0.0082081
                 183,             0.01726,            0.005862,           0.0012867,             0.99909,             0.99825,             0.99435,             0.88504,            0.011007,           0.0025501,          0.00017883,           0.0081982,           0.0081982,           0.0081982
                 184,            0.016857,            0.005839,           0.0011297,             0.99897,             0.99823,             0.99421,             0.87387,            0.011377,           0.0026161,          0.00017384,           0.0081883,           0.0081883,           0.0081883
                 185,            0.017114,           0.0056771,            0.001166,             0.99827,             0.99912,             0.99489,             0.88058,            0.011148,            0.002643,          0.00017605,           0.0081784,           0.0081784,           0.0081784
                 186,            0.017245,           0.0056888,          0.00095473,             0.99818,             0.99912,             0.99497,             0.88221,            0.011115,           0.0026198,          0.00016063,           0.0081685,           0.0081685,           0.0081685
                 187,            0.016788,           0.0056655,           0.0012788,             0.99826,             0.99912,             0.99499,             0.87891,            0.011044,            0.002634,          0.00020667,           0.0081586,           0.0081586,           0.0081586
                 188,             0.01724,           0.0057333,           0.0011478,             0.99914,              0.9991,             0.99498,             0.88754,            0.011045,           0.0026123,          0.00018294,           0.0081487,           0.0081487,           0.0081487
                 189,            0.016465,           0.0054925,          0.00092389,             0.99826,             0.99912,             0.99483,             0.88759,            0.010899,           0.0026157,          0.00017178,           0.0081388,           0.0081388,           0.0081388
                 190,            0.016575,           0.0054015,          0.00088671,             0.99822,             0.99912,             0.99477,             0.88925,            0.010702,            0.002555,          0.00018829,           0.0081289,           0.0081289,           0.0081289
                 191,            0.016622,           0.0054155,           0.0008894,             0.99791,             0.99912,             0.99452,             0.89161,            0.010693,           0.0025548,          0.00019174,            0.008119,            0.008119,            0.008119
                 192,            0.016478,           0.0053488,           0.0009127,             0.99817,             0.99912,              0.9945,              0.8844,            0.010774,           0.0025214,          0.00019924,           0.0081091,           0.0081091,           0.0081091
                 193,            0.016168,           0.0053744,           0.0012068,             0.99824,             0.99912,             0.99474,             0.88811,            0.010759,           0.0025329,          0.00020691,           0.0080992,           0.0080992,           0.0080992
                 194,            0.016915,           0.0054073,           0.0011586,              0.9974,             0.99912,             0.99485,             0.89012,            0.010703,           0.0025774,          0.00020248,           0.0080893,           0.0080893,           0.0080893
                 195,            0.016579,           0.0055442,           0.0011396,             0.99831,             0.99825,             0.99486,             0.88639,            0.010858,           0.0025678,           0.0002169,           0.0080794,           0.0080794,           0.0080794
                 196,            0.015941,           0.0053652,           0.0011066,             0.99826,             0.99912,              0.9949,             0.88381,            0.010692,           0.0025447,          0.00019362,           0.0080695,           0.0080695,           0.0080695
                 197,            0.016552,           0.0055868,           0.0011388,             0.99825,             0.99912,             0.99464,             0.88738,            0.010438,            0.002574,          0.00018306,           0.0080596,           0.0080596,           0.0080596
                 198,            0.016284,           0.0052504,           0.0010734,              0.9983,             0.99864,             0.99458,             0.89297,              0.0106,           0.0025614,          0.00023727,           0.0080497,           0.0080497,           0.0080497
                 199,            0.016618,           0.0053646,          0.00068382,             0.99743,             0.99893,             0.99492,             0.88903,            0.010677,           0.0025987,          0.00020084,           0.0080398,           0.0080398,           0.0080398
                 200,            0.016366,           0.0053665,           0.0011306,             0.99832,             0.99849,             0.99495,             0.87727,            0.011405,           0.0027105,          0.00017753,           0.0080299,           0.0080299,           0.0080299
                 201,            0.016511,            0.005493,          0.00091909,             0.99674,             0.99832,             0.99498,             0.89049,            0.010517,           0.0025192,          0.00016088,             0.00802,             0.00802,             0.00802
                 202,             0.01599,           0.0054055,          0.00088379,              0.9981,             0.99742,             0.99497,             0.89757,            0.010196,           0.0024892,          0.00017244,           0.0080101,           0.0080101,           0.0080101
                 203,             0.01617,           0.0054252,          0.00095287,             0.99909,             0.99825,               0.995,             0.89653,            0.010381,           0.0025305,          0.00017133,           0.0080002,           0.0080002,           0.0080002
                 204,            0.016506,            0.005504,           0.0010666,             0.99961,             0.99824,               0.995,             0.89802,            0.010428,           0.0024714,          0.00016112,           0.0079903,           0.0079903,           0.0079903
                 205,            0.016157,           0.0055713,            0.000922,              0.9997,             0.99825,               0.995,             0.88731,            0.010745,           0.0025361,          0.00016717,           0.0079804,           0.0079804,           0.0079804
                 206,            0.016328,           0.0053523,           0.0008704,             0.99826,             0.99912,             0.99499,             0.89611,            0.010303,           0.0024656,          0.00016449,           0.0079705,           0.0079705,           0.0079705
                 207,            0.016016,           0.0053226,          0.00093385,             0.99827,             0.99823,             0.99481,             0.89294,            0.010395,           0.0025087,          0.00018127,           0.0079606,           0.0079606,           0.0079606
                 208,            0.016103,           0.0053229,           0.0010855,             0.99828,             0.99825,             0.99427,              0.8894,            0.010413,            0.002536,          0.00019673,           0.0079507,           0.0079507,           0.0079507
                 209,            0.016354,           0.0054263,          0.00094265,              0.9983,             0.99846,             0.99498,             0.88921,            0.010417,           0.0025666,          0.00016296,           0.0079408,           0.0079408,           0.0079408
                 210,            0.016568,           0.0054514,           0.0008565,             0.99827,             0.99912,             0.99498,             0.89631,            0.010459,           0.0024842,          0.00015482,           0.0079309,           0.0079309,           0.0079309
                 211,             0.01597,           0.0056194,          0.00075151,             0.99832,             0.99869,             0.99482,             0.89818,            0.010303,           0.0024846,          0.00018581,            0.007921,            0.007921,            0.007921
                 212,             0.01546,           0.0053534,           0.0009747,             0.99827,             0.99912,             0.99493,             0.89633,            0.010217,           0.0024294,          0.00016362,           0.0079111,           0.0079111,           0.0079111
                 213,            0.015659,           0.0052221,          0.00096475,             0.99826,             0.99912,             0.99499,              0.8986,            0.010093,           0.0024651,          0.00018102,           0.0079012,           0.0079012,           0.0079012
                 214,            0.016366,           0.0056573,          0.00077385,             0.99915,             0.99737,             0.99492,             0.89312,            0.010502,           0.0024896,           0.0001666,           0.0078913,           0.0078913,           0.0078913
                 215,            0.016034,           0.0052345,          0.00099786,             0.99832,             0.99893,             0.99494,             0.89194,            0.010415,           0.0024953,          0.00017044,           0.0078814,           0.0078814,           0.0078814
                 216,            0.015791,           0.0053335,           0.0010898,             0.99905,             0.99825,             0.99461,             0.89839,           0.0099362,           0.0024523,          0.00017085,           0.0078715,           0.0078715,           0.0078715
                 217,            0.016207,           0.0054255,           0.0010138,             0.99912,             0.99735,             0.99499,             0.90403,            0.009845,           0.0023931,             0.00015,           0.0078616,           0.0078616,           0.0078616
                 218,            0.015733,           0.0053354,           0.0010221,             0.99908,             0.99823,             0.99491,             0.89254,            0.010179,           0.0024093,          0.00016724,           0.0078517,           0.0078517,           0.0078517
                 219,            0.016075,           0.0054272,           0.0010811,             0.99905,             0.99823,             0.99444,             0.90324,           0.0098384,           0.0024181,          0.00018753,           0.0078418,           0.0078418,           0.0078418
                 220,            0.015627,            0.005144,          0.00091469,              0.9991,             0.99737,              0.9943,             0.89518,            0.010238,           0.0024818,          0.00016358,           0.0078319,           0.0078319,           0.0078319
                 221,            0.016117,           0.0052604,          0.00091098,             0.99825,             0.99912,             0.99443,             0.89992,            0.010089,           0.0024145,          0.00016841,            0.007822,            0.007822,            0.007822
                 222,            0.015185,           0.0053179,           0.0010307,             0.99832,             0.99892,             0.99471,             0.90242,           0.0099114,           0.0024321,           0.0002012,           0.0078121,           0.0078121,           0.0078121
                 223,            0.015116,           0.0051232,          0.00083072,             0.99908,             0.99825,             0.99475,             0.90391,           0.0097424,           0.0024404,          0.00016966,           0.0078022,           0.0078022,           0.0078022
                 224,            0.015978,            0.005102,           0.0010042,             0.99874,             0.99912,             0.99457,             0.89962,           0.0099728,           0.0024064,          0.00014251,           0.0077923,           0.0077923,           0.0077923
                 225,            0.015576,           0.0054233,           0.0011039,             0.99891,             0.99825,             0.99477,             0.90724,           0.0097031,           0.0023839,          0.00018328,           0.0077824,           0.0077824,           0.0077824
                 226,            0.015401,           0.0052135,          0.00093388,             0.99735,             0.99912,             0.99482,              0.9052,           0.0096533,           0.0023687,          0.00015399,           0.0077725,           0.0077725,           0.0077725
                 227,            0.015809,           0.0051951,           0.0010904,             0.99911,             0.99823,             0.99497,             0.90155,           0.0096905,           0.0023198,          0.00017302,           0.0077626,           0.0077626,           0.0077626
                 228,            0.015386,           0.0052521,           0.0010835,             0.99895,             0.99825,             0.99497,             0.90201,           0.0099155,           0.0023536,          0.00017076,           0.0077527,           0.0077527,           0.0077527
                 229,            0.015296,           0.0052918,          0.00084881,              0.9992,             0.99777,               0.995,              0.9024,           0.0098072,           0.0023481,          0.00015664,           0.0077428,           0.0077428,           0.0077428
                 230,            0.015636,           0.0051575,           0.0009099,             0.99744,             0.99996,             0.99496,             0.90276,            0.010059,           0.0023612,          0.00016068,           0.0077329,           0.0077329,           0.0077329
                 231,            0.015257,           0.0051241,          0.00076426,             0.99901,             0.99825,             0.99499,             0.90726,           0.0096926,           0.0023116,           0.0001559,            0.007723,            0.007723,            0.007723
                 232,             0.01515,           0.0050194,           0.0010819,              0.9992,             0.99878,             0.99498,             0.90417,           0.0096052,           0.0023493,          0.00016891,           0.0077131,           0.0077131,           0.0077131
                 233,            0.015177,           0.0051205,           0.0011524,             0.99826,             0.99912,             0.99499,             0.90826,           0.0093706,           0.0022888,          0.00017485,           0.0077032,           0.0077032,           0.0077032
                 234,            0.015093,           0.0050852,          0.00090723,             0.99799,             0.99912,             0.99499,             0.90693,            0.009405,           0.0022896,          0.00016135,           0.0076933,           0.0076933,           0.0076933
                 235,            0.015639,           0.0051383,          0.00087852,             0.99823,             0.99823,               0.995,             0.90725,           0.0095561,           0.0023639,          0.00015961,           0.0076834,           0.0076834,           0.0076834
                 236,            0.014787,           0.0050534,          0.00067263,             0.99823,             0.99912,             0.99498,             0.90651,            0.009636,           0.0023793,          0.00015328,           0.0076735,           0.0076735,           0.0076735
                 237,            0.015179,           0.0050477,           0.0010745,             0.99914,             0.99825,             0.99498,             0.90988,           0.0095523,           0.0023377,          0.00015158,           0.0076636,           0.0076636,           0.0076636
                 238,            0.015421,           0.0052737,            0.001018,             0.99914,             0.99825,               0.995,             0.90735,           0.0096827,           0.0024208,          0.00016689,           0.0076537,           0.0076537,           0.0076537
                 239,            0.015569,           0.0051718,          0.00081168,             0.99813,             0.99912,               0.995,             0.90955,           0.0094596,           0.0023418,          0.00014946,           0.0076438,           0.0076438,           0.0076438
                 240,            0.015161,           0.0050268,          0.00086534,             0.99909,             0.99825,               0.995,             0.90378,           0.0095505,           0.0023551,          0.00014479,           0.0076339,           0.0076339,           0.0076339
                 241,            0.015131,           0.0050854,          0.00080366,             0.99905,             0.99825,             0.99496,             0.90821,           0.0094998,           0.0023524,          0.00014303,            0.007624,            0.007624,            0.007624
                 242,            0.015356,           0.0050389,          0.00077476,             0.99888,             0.99824,             0.99498,             0.91048,           0.0094422,           0.0023463,          0.00017385,           0.0076141,           0.0076141,           0.0076141
                 243,            0.014873,           0.0051167,          0.00099085,             0.99806,                   1,               0.995,             0.91228,           0.0093186,           0.0023488,          0.00018286,           0.0076042,           0.0076042,           0.0076042
                 244,            0.014526,           0.0049511,          0.00081744,             0.99901,             0.99912,               0.995,             0.90953,           0.0090235,           0.0022629,          0.00015691,           0.0075943,           0.0075943,           0.0075943
                 245,            0.014582,           0.0050475,          0.00096912,              0.9991,             0.99825,               0.995,             0.91346,           0.0090369,           0.0022595,          0.00016633,           0.0075844,           0.0075844,           0.0075844
                 246,            0.014749,           0.0048656,          0.00070541,             0.99832,             0.99912,             0.99497,             0.91607,           0.0089482,           0.0022487,          0.00015704,           0.0075745,           0.0075745,           0.0075745
                 247,            0.015167,           0.0051475,          0.00094317,             0.99832,              0.9986,             0.99434,             0.91173,           0.0090626,           0.0022207,          0.00015833,           0.0075646,           0.0075646,           0.0075646
                 248,            0.014801,           0.0050148,            0.001159,             0.99822,             0.99912,              0.9944,             0.91229,           0.0089586,           0.0022706,          0.00015167,           0.0075547,           0.0075547,           0.0075547
                 249,            0.014781,           0.0052907,            0.001013,             0.99744,             0.99886,             0.99486,             0.91342,           0.0091647,           0.0022447,          0.00016732,           0.0075448,           0.0075448,           0.0075448
                 250,            0.014794,           0.0048675,          0.00075369,             0.99908,             0.99825,             0.99491,              0.9155,           0.0090418,           0.0021748,          0.00015516,           0.0075349,           0.0075349,           0.0075349
                 251,             0.01434,            0.004827,          0.00085256,             0.99913,             0.99735,             0.99491,             0.91606,           0.0089741,           0.0021519,          0.00015492,            0.007525,            0.007525,            0.007525
                 252,            0.015135,           0.0051212,          0.00096404,             0.99901,             0.99736,             0.99497,             0.91137,           0.0088604,           0.0022219,          0.00014305,           0.0075151,           0.0075151,           0.0075151
                 253,            0.015197,           0.0050755,            0.001006,             0.99915,             0.99823,             0.99498,             0.91087,           0.0089984,           0.0022448,           0.0001737,           0.0075052,           0.0075052,           0.0075052
                 254,            0.014553,           0.0050209,          0.00070022,             0.99919,             0.99825,             0.99498,             0.91933,           0.0087987,           0.0021967,          0.00014668,           0.0074953,           0.0074953,           0.0074953
                 255,            0.014402,           0.0049382,           0.0008368,             0.99916,             0.99825,               0.995,             0.91652,            0.008922,           0.0022052,          0.00015376,           0.0074854,           0.0074854,           0.0074854
                 256,            0.014999,           0.0050313,           0.0012169,             0.99915,             0.99825,               0.995,             0.91807,           0.0088896,           0.0021756,          0.00015715,           0.0074755,           0.0074755,           0.0074755
                 257,            0.014918,           0.0051915,           0.0007661,             0.99903,             0.99912,               0.995,             0.91437,            0.009184,           0.0022325,          0.00015082,           0.0074656,           0.0074656,           0.0074656
                 258,            0.014671,           0.0051382,          0.00098358,              0.9981,             0.99912,               0.995,             0.91558,            0.009019,           0.0022038,          0.00015311,           0.0074557,           0.0074557,           0.0074557
                 259,            0.014683,           0.0050086,          0.00077064,             0.99999,             0.99794,               0.995,             0.91641,           0.0089448,           0.0022488,          0.00015555,           0.0074458,           0.0074458,           0.0074458
                 260,            0.014162,           0.0049927,          0.00078604,             0.99745,             0.99932,             0.99498,             0.91952,           0.0088052,           0.0022451,          0.00013734,           0.0074359,           0.0074359,           0.0074359
                 261,            0.014527,           0.0047965,          0.00082445,             0.99789,             0.99831,             0.99499,             0.91832,           0.0088758,           0.0022711,          0.00017562,            0.007426,            0.007426,            0.007426
                 262,            0.014592,            0.004926,          0.00095086,             0.99641,             0.99912,               0.995,             0.91656,           0.0088459,           0.0022183,          0.00016542,           0.0074161,           0.0074161,           0.0074161
                 263,            0.014613,           0.0050294,          0.00072416,             0.99811,             0.99905,             0.99498,             0.91288,           0.0090638,            0.002235,          0.00016479,           0.0074062,           0.0074062,           0.0074062
                 264,            0.014192,           0.0050295,           0.0010016,             0.99734,             0.99912,             0.99488,             0.91975,           0.0088399,           0.0022181,           0.0001453,           0.0073963,           0.0073963,           0.0073963
                 265,            0.014242,           0.0049784,           0.0009882,             0.99749,             0.99825,             0.99498,             0.91876,           0.0088617,             0.00224,          0.00015678,           0.0073864,           0.0073864,           0.0073864
                 266,            0.014289,           0.0049057,          0.00085055,              0.9971,             0.99912,             0.99499,             0.91856,           0.0088124,           0.0022241,          0.00015591,           0.0073765,           0.0073765,           0.0073765
                 267,            0.014578,           0.0049231,          0.00089376,             0.99823,             0.99818,             0.99499,              0.9202,            0.008948,           0.0022404,          0.00015147,           0.0073666,           0.0073666,           0.0073666
                 268,            0.014779,           0.0051842,          0.00095124,             0.99809,             0.99912,               0.995,             0.92133,            0.008814,           0.0022275,          0.00015619,           0.0073567,           0.0073567,           0.0073567
                 269,            0.014986,           0.0049374,          0.00084515,             0.99906,             0.99912,               0.995,             0.91723,           0.0089333,           0.0022325,          0.00014404,           0.0073468,           0.0073468,           0.0073468
                 270,             0.01461,           0.0050442,          0.00074113,             0.99907,             0.99912,             0.99499,             0.91954,            0.008706,            0.002191,          0.00014074,           0.0073369,           0.0073369,           0.0073369
                 271,             0.01458,           0.0048406,          0.00092166,             0.99912,             0.99824,               0.995,             0.91877,           0.0088398,           0.0022115,          0.00016154,            0.007327,            0.007327,            0.007327
                 272,            0.014404,           0.0051378,          0.00077057,             0.99908,             0.99825,             0.99498,             0.91588,            0.008934,           0.0022155,            0.000153,           0.0073171,           0.0073171,           0.0073171
                 273,            0.014297,           0.0049368,          0.00087161,             0.99911,             0.99736,             0.99498,             0.91507,            0.008872,           0.0021938,          0.00015659,           0.0073072,           0.0073072,           0.0073072
                 274,            0.014475,           0.0050076,           0.0012346,             0.99699,                   1,             0.99499,             0.91828,           0.0087758,           0.0021825,          0.00016263,           0.0072973,           0.0072973,           0.0072973
                 275,            0.014371,           0.0048774,          0.00094249,             0.99919,             0.99825,               0.995,             0.92028,           0.0086535,           0.0021473,           0.0001409,           0.0072874,           0.0072874,           0.0072874
                 276,            0.014608,           0.0049343,          0.00077939,             0.99715,             0.99912,               0.995,             0.92269,           0.0085338,           0.0021516,           0.0001393,           0.0072775,           0.0072775,           0.0072775
                 277,            0.014301,           0.0048558,           0.0005865,             0.99825,             0.99751,               0.995,             0.92439,           0.0084215,           0.0021147,          0.00013814,           0.0072676,           0.0072676,           0.0072676
                 278,            0.014062,           0.0049152,          0.00068495,              0.9969,             0.99912,             0.99499,             0.92645,           0.0084773,            0.002134,          0.00015076,           0.0072577,           0.0072577,           0.0072577
                 279,            0.014048,           0.0048171,          0.00063526,             0.99797,             0.99912,             0.99486,             0.92712,           0.0083846,           0.0021425,          0.00014572,           0.0072478,           0.0072478,           0.0072478
                 280,            0.014107,           0.0048842,          0.00071377,             0.99912,             0.99736,             0.99488,             0.92848,           0.0083295,           0.0021166,           0.0001555,           0.0072379,           0.0072379,           0.0072379
                 281,            0.014061,           0.0047173,          0.00086038,             0.99918,             0.99737,               0.995,             0.92412,           0.0083068,           0.0021308,          0.00015206,            0.007228,            0.007228,            0.007228
                 282,            0.013832,            0.004852,          0.00071982,             0.99781,             0.99912,             0.99495,             0.92328,           0.0084176,           0.0021627,          0.00014576,           0.0072181,           0.0072181,           0.0072181
                 283,            0.014207,            0.004931,          0.00082677,             0.99914,             0.99737,             0.99499,             0.92173,            0.008608,           0.0021601,          0.00015958,           0.0072082,           0.0072082,           0.0072082
                 284,            0.014163,           0.0047074,          0.00069723,             0.99888,             0.99825,             0.99498,             0.93039,            0.008308,           0.0021098,          0.00014362,           0.0071983,           0.0071983,           0.0071983
                 285,             0.01402,           0.0049776,          0.00073288,             0.99917,             0.99825,               0.995,             0.93251,           0.0082406,           0.0021135,           0.0001673,           0.0071884,           0.0071884,           0.0071884
                 286,             0.01395,           0.0048686,           0.0009468,             0.99979,             0.99825,               0.995,             0.92416,           0.0084353,           0.0021315,          0.00015392,           0.0071785,           0.0071785,           0.0071785
                 287,            0.014401,           0.0047583,          0.00062186,                   1,             0.99793,               0.995,             0.92465,           0.0083522,           0.0021401,          0.00015634,           0.0071686,           0.0071686,           0.0071686
                 288,            0.013763,           0.0047498,          0.00084806,             0.99908,             0.99823,             0.99494,             0.92595,           0.0083591,           0.0021293,           0.0001435,           0.0071587,           0.0071587,           0.0071587
                 289,            0.013783,           0.0049374,          0.00096687,             0.99795,             0.99912,             0.99453,             0.93027,           0.0082766,           0.0021127,          0.00016206,           0.0071488,           0.0071488,           0.0071488
                 290,            0.013474,           0.0048498,          0.00094644,             0.99713,             0.99912,             0.99478,             0.92662,           0.0083122,           0.0021281,          0.00016032,           0.0071389,           0.0071389,           0.0071389
                 291,            0.014106,           0.0049541,          0.00088642,             0.99692,             0.99999,             0.99481,             0.92523,           0.0082488,           0.0021067,          0.00016678,            0.007129,            0.007129,            0.007129
                 292,            0.014408,           0.0047748,          0.00093671,             0.99797,             0.99912,             0.99474,              0.9251,            0.008272,           0.0021395,          0.00016517,           0.0071191,           0.0071191,           0.0071191
                 293,            0.013855,           0.0048107,          0.00071326,             0.99917,             0.99825,             0.99475,             0.92621,           0.0084138,           0.0021076,          0.00015093,           0.0071092,           0.0071092,           0.0071092
                 294,            0.013972,           0.0048494,           0.0005477,             0.99811,             0.99825,             0.99497,             0.92859,           0.0082121,           0.0020846,          0.00012792,           0.0070993,           0.0070993,           0.0070993
                 295,            0.014021,           0.0047778,          0.00084902,             0.99638,             0.99999,             0.99499,             0.92904,           0.0083221,           0.0021328,          0.00017669,           0.0070894,           0.0070894,           0.0070894
                 296,             0.01408,           0.0047635,           0.0008266,             0.99903,             0.99737,             0.99498,              0.9289,           0.0081607,           0.0021236,          0.00015818,           0.0070795,           0.0070795,           0.0070795
                 297,            0.013528,           0.0046173,          0.00070417,             0.99912,             0.99824,             0.99499,             0.92991,           0.0081402,           0.0020804,          0.00014528,           0.0070696,           0.0070696,           0.0070696
                 298,            0.013738,           0.0047972,          0.00072272,             0.99918,             0.99823,               0.995,             0.93057,           0.0081789,           0.0020896,          0.00014309,           0.0070597,           0.0070597,           0.0070597
                 299,            0.014013,           0.0047267,          0.00081505,             0.99831,             0.99825,               0.995,             0.92958,           0.0080737,           0.0020501,          0.00016289,           0.0070498,           0.0070498,           0.0070498
                 300,            0.013824,           0.0048315,            0.001034,             0.99917,             0.99824,             0.99498,             0.92646,           0.0082063,           0.0020871,          0.00015266,           0.0070399,           0.0070399,           0.0070399
                 301,            0.013476,           0.0045327,          0.00083931,              0.9988,             0.99912,             0.99493,             0.92879,           0.0083099,           0.0020993,           0.0001563,             0.00703,             0.00703,             0.00703
                 302,            0.013753,           0.0048004,          0.00084241,             0.99914,             0.99825,             0.99489,             0.92948,           0.0081617,            0.002073,           0.0001445,           0.0070201,           0.0070201,           0.0070201
                 303,            0.013737,           0.0047674,          0.00079456,             0.99908,             0.99825,             0.99493,             0.92967,           0.0082301,           0.0020825,          0.00014825,           0.0070102,           0.0070102,           0.0070102
                 304,            0.013522,            0.004586,          0.00047703,             0.99893,             0.99912,             0.99497,             0.93422,           0.0079972,           0.0020536,          0.00012746,           0.0070003,           0.0070003,           0.0070003
                 305,            0.013214,            0.004681,          0.00065841,             0.99752,             0.99997,             0.99499,             0.93597,           0.0078186,           0.0020239,          0.00013927,           0.0069904,           0.0069904,           0.0069904
                 306,            0.013159,           0.0046328,          0.00066849,             0.99806,             0.99912,               0.995,             0.93811,           0.0078011,           0.0020141,          0.00015048,           0.0069805,           0.0069805,           0.0069805
                 307,            0.013396,            0.004656,          0.00059996,             0.99892,             0.99912,               0.995,             0.93728,           0.0078618,           0.0020085,          0.00014346,           0.0069706,           0.0069706,           0.0069706
                 308,            0.012925,           0.0045397,          0.00074216,             0.99912,             0.99825,               0.995,             0.93589,           0.0078291,           0.0020336,          0.00012932,           0.0069607,           0.0069607,           0.0069607
                 309,            0.013347,           0.0046232,          0.00074017,             0.99807,             0.99912,               0.995,               0.931,           0.0078977,           0.0020076,          0.00014542,           0.0069508,           0.0069508,           0.0069508
                 310,            0.013273,           0.0044278,          0.00096406,             0.99815,             0.99912,               0.995,             0.93328,           0.0079153,           0.0020198,          0.00014225,           0.0069409,           0.0069409,           0.0069409
                 311,            0.013578,           0.0047252,          0.00072264,              0.9982,             0.99912,               0.995,             0.93765,           0.0078209,           0.0020365,          0.00014607,            0.006931,            0.006931,            0.006931
                 312,            0.013065,           0.0047503,          0.00097558,             0.99916,             0.99824,             0.99498,             0.93667,           0.0078212,           0.0020178,          0.00015445,           0.0069211,           0.0069211,           0.0069211
                 313,            0.013331,           0.0046218,          0.00072941,             0.99914,             0.99737,             0.99497,             0.93501,             0.00773,           0.0019985,          0.00013783,           0.0069112,           0.0069112,           0.0069112
                 314,            0.013142,           0.0045992,          0.00059628,             0.99779,             0.99906,               0.995,             0.93688,           0.0077115,           0.0020384,          0.00013767,           0.0069013,           0.0069013,           0.0069013
                 315,            0.013236,           0.0045951,          0.00090267,             0.99907,             0.99825,               0.995,             0.93496,           0.0077221,           0.0020619,          0.00013369,           0.0068914,           0.0068914,           0.0068914
                 316,            0.013362,           0.0047203,          0.00071276,              0.9991,             0.99824,               0.995,             0.93779,           0.0077423,           0.0020695,          0.00013974,           0.0068815,           0.0068815,           0.0068815
                 317,            0.013395,           0.0049085,          0.00059468,             0.99803,             0.99912,               0.995,             0.93521,           0.0078973,           0.0020364,          0.00013232,           0.0068716,           0.0068716,           0.0068716
                 318,            0.013686,           0.0047522,          0.00070396,             0.99794,             0.99912,             0.99499,             0.93598,           0.0078721,           0.0020243,           0.0001293,           0.0068617,           0.0068617,           0.0068617
