               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  48,            0.047965,            0.009417,           0.0026975,             0.54044,             0.66063,             0.51221,             0.12619,            0.058584,           0.0069267,           0.0054442,           0.0076735,           0.0076735,           0.0076735
                  49,            0.047397,           0.0099669,           0.0026891,             0.81625,             0.75987,             0.80145,             0.25185,            0.052634,            0.006796,            0.003704,            0.007624,            0.007624,            0.007624
                  50,            0.045296,           0.0096009,           0.0026602,             0.87603,             0.84551,             0.87446,             0.32963,             0.04713,           0.0063677,           0.0020389,           0.0075745,           0.0075745,           0.0075745
                  51,            0.046084,           0.0095499,           0.0024574,             0.70156,             0.58683,             0.67451,             0.18337,             0.05475,           0.0066231,            0.010139,            0.007525,            0.007525,            0.007525
                  52,            0.047622,           0.0098095,           0.0028619,             0.69692,             0.71908,             0.74237,             0.22045,            0.056813,           0.0065395,            0.012026,           0.0074755,           0.0074755,           0.0074755
                  53,            0.044845,           0.0098692,           0.0024941,             0.78788,             0.82583,             0.80818,             0.24725,            0.052547,           0.0065519,           0.0016349,            0.007426,            0.007426,            0.007426
                  54,             0.04347,           0.0095294,           0.0024988,             0.82157,             0.84497,             0.86146,              0.3071,            0.047591,           0.0065496,           0.0024073,           0.0073765,           0.0073765,           0.0073765
                  55,            0.041044,           0.0093576,           0.0029205,             0.92733,             0.89117,             0.92344,             0.34153,            0.043327,            0.006316,           0.0013243,            0.007327,            0.007327,            0.007327
                  56,            0.044056,           0.0082321,           0.0028961,             0.75157,             0.83137,             0.84603,             0.31821,            0.045277,            0.006205,           0.0053464,           0.0072775,           0.0072775,           0.0072775
                  57,             0.04391,           0.0095201,           0.0043793,             0.90092,             0.83007,             0.83682,             0.27993,            0.046434,           0.0060906,           0.0020569,            0.007228,            0.007228,            0.007228
                  58,            0.040101,           0.0093383,           0.0035118,             0.94684,             0.88525,             0.91655,              0.3775,             0.04228,           0.0064744,           0.0024665,           0.0071785,           0.0071785,           0.0071785
                  59,             0.04216,           0.0090542,           0.0022697,             0.94828,              0.9096,               0.929,             0.39066,            0.041955,           0.0061906,           0.0024933,            0.007129,            0.007129,            0.007129
                  60,            0.043317,           0.0093031,           0.0019669,             0.83921,             0.86335,              0.8633,             0.30667,            0.041343,           0.0059097,           0.0010117,           0.0070795,           0.0070795,           0.0070795
                  61,            0.041645,           0.0090013,           0.0021453,             0.94651,             0.91194,             0.94562,             0.36776,            0.038997,           0.0059329,           0.0014085,             0.00703,             0.00703,             0.00703
                  62,            0.041701,           0.0084406,           0.0027431,             0.93668,             0.92151,             0.95594,             0.45056,            0.036734,           0.0057652,           0.0015669,           0.0069805,           0.0069805,           0.0069805
                  63,            0.043356,           0.0082042,           0.0027124,             0.91438,             0.90349,             0.93395,             0.42268,            0.037274,           0.0056022,            0.001271,            0.006931,            0.006931,            0.006931
                  64,            0.038718,           0.0081994,           0.0028335,             0.94995,             0.91959,             0.96553,             0.46585,            0.035315,           0.0056145,           0.0019977,           0.0068815,           0.0068815,           0.0068815
                  65,            0.041438,            0.008679,           0.0025444,             0.94038,             0.91815,             0.95491,             0.44658,            0.037963,           0.0059106,           0.0010883,            0.006832,            0.006832,            0.006832
                  66,            0.042105,            0.009001,           0.0021864,             0.96023,             0.90827,             0.94839,             0.45505,            0.040081,           0.0055812,           0.0017043,           0.0067825,           0.0067825,           0.0067825
                  67,            0.041283,           0.0089282,           0.0024335,             0.90486,             0.91057,             0.92261,             0.31812,            0.042083,           0.0055949,            0.001038,            0.006733,            0.006733,            0.006733
                  68,            0.042838,           0.0084572,            0.002469,             0.91472,             0.92973,             0.92839,             0.38446,            0.046626,            0.005325,          0.00097735,           0.0066835,           0.0066835,           0.0066835
                  69,             0.04082,           0.0087532,            0.002232,             0.89193,             0.90937,             0.93848,             0.45683,            0.036924,           0.0059502,             0.00293,            0.006634,            0.006634,            0.006634
                  70,            0.036694,           0.0086223,           0.0018831,              0.9588,             0.93064,             0.97141,             0.51292,            0.032999,           0.0052658,           0.0021271,           0.0065845,           0.0065845,           0.0065845
                  71,            0.040093,           0.0086347,           0.0019651,             0.92376,             0.92603,             0.95902,             0.45689,            0.038035,            0.005371,           0.0014484,            0.006535,            0.006535,            0.006535
                  72,            0.040844,           0.0083949,           0.0018264,             0.98033,             0.92047,             0.97008,              0.4689,            0.036267,           0.0056271,           0.0010876,           0.0064855,           0.0064855,           0.0064855
                  73,            0.039056,           0.0080265,           0.0014173,             0.91954,             0.92541,             0.93845,             0.36095,            0.040161,           0.0056876,           0.0025516,            0.006436,            0.006436,            0.006436
                  74,            0.037743,           0.0086186,           0.0019805,             0.96361,             0.93758,              0.9719,               0.478,            0.034884,           0.0055983,           0.0017555,           0.0063865,           0.0063865,           0.0063865
                  75,            0.036635,           0.0089029,           0.0020451,             0.94938,             0.97653,             0.98002,             0.46373,            0.035831,           0.0053271,           0.0014007,            0.006337,            0.006337,            0.006337
                  76,            0.039945,           0.0082095,           0.0017168,             0.96411,             0.91429,             0.95169,             0.42394,            0.039399,           0.0056428,           0.0014329,           0.0062875,           0.0062875,           0.0062875
                  77,             0.03935,           0.0082572,           0.0021233,             0.96915,             0.93037,             0.96465,             0.50912,            0.034861,           0.0056812,           0.0011645,            0.006238,            0.006238,            0.006238
                  78,            0.037099,           0.0080775,           0.0014664,             0.97519,             0.93716,             0.97405,             0.52179,            0.033815,           0.0053779,           0.0011081,           0.0061885,           0.0061885,           0.0061885
                  79,            0.035487,           0.0087182,           0.0012974,             0.98272,             0.93743,             0.97315,             0.49512,             0.03371,           0.0055093,            0.001393,            0.006139,            0.006139,            0.006139
                  80,            0.035845,           0.0076263,           0.0013442,             0.96734,             0.96452,             0.98164,             0.48025,            0.035063,           0.0055446,             0.00116,           0.0060895,           0.0060895,           0.0060895
                  81,            0.040607,           0.0080137,           0.0014307,             0.97007,             0.96141,             0.98229,             0.53236,            0.033194,           0.0053494,           0.0013115,             0.00604,             0.00604,             0.00604
                  82,            0.036386,           0.0082633,           0.0011592,             0.96762,              0.9759,             0.98475,             0.52824,            0.032952,           0.0051439,           0.0012367,           0.0059905,           0.0059905,           0.0059905
                  83,            0.037126,           0.0082205,           0.0016457,             0.95398,              0.9759,             0.98538,             0.49678,            0.033365,           0.0052647,            0.001701,            0.005941,            0.005941,            0.005941
                  84,            0.034595,           0.0082505,            0.001863,             0.97219,             0.97723,               0.985,             0.56614,            0.031006,           0.0051937,           0.0017454,           0.0058915,           0.0058915,           0.0058915
                  85,            0.033238,           0.0081655,           0.0018254,              0.9869,             0.97657,             0.98885,             0.56378,            0.030133,           0.0050591,           0.0013072,            0.005842,            0.005842,            0.005842
                  86,            0.035072,           0.0082419,           0.0017168,             0.98447,             0.98186,             0.99351,             0.58477,            0.030707,             0.00501,          0.00095952,           0.0057925,           0.0057925,           0.0057925
                  87,            0.036084,           0.0081803,           0.0014199,             0.97096,             0.94965,             0.99091,             0.52138,            0.034614,           0.0051546,            0.001313,            0.005743,            0.005743,            0.005743
                  88,            0.034948,            0.008415,           0.0014951,             0.95971,             0.96765,             0.98975,             0.50017,            0.037844,           0.0051755,           0.0015218,           0.0056935,           0.0056935,           0.0056935
                  89,            0.033241,           0.0084872,           0.0011247,             0.97333,             0.98672,             0.98897,             0.48046,            0.036179,           0.0050127,          0.00093487,            0.005644,            0.005644,            0.005644
                  90,            0.033636,            0.007742,           0.0013462,             0.95365,             0.96106,             0.96017,             0.40697,            0.039393,           0.0050233,          0.00088087,           0.0055945,           0.0055945,           0.0055945
                  91,            0.035144,            0.007825,            0.001437,             0.98013,             0.99424,             0.99456,             0.53616,            0.031534,           0.0049176,          0.00082073,            0.005545,            0.005545,            0.005545
                  92,            0.034054,           0.0075688,           0.0013606,             0.98199,             0.99152,             0.99422,             0.59419,            0.029589,           0.0047908,          0.00074499,           0.0054955,           0.0054955,           0.0054955
                  93,            0.033377,            0.008125,           0.0012361,              0.9683,             0.99698,             0.99402,             0.65002,            0.026008,           0.0046303,          0.00064268,            0.005446,            0.005446,            0.005446
                  94,            0.032189,            0.007781,           0.0013248,              0.9749,             0.99699,             0.99424,             0.61883,            0.027967,           0.0047525,          0.00064418,           0.0053965,           0.0053965,           0.0053965
                  95,            0.032416,           0.0079518,           0.0010993,             0.98628,             0.99463,             0.99436,              0.6473,            0.026391,            0.004595,           0.0006281,            0.005347,            0.005347,            0.005347
                  96,            0.031971,           0.0079833,           0.0011201,             0.98538,             0.99699,             0.99458,             0.59977,            0.029999,           0.0046245,          0.00056002,           0.0052975,           0.0052975,           0.0052975
                  97,             0.03162,            0.007755,           0.0013548,             0.98599,             0.99765,             0.99337,             0.60246,            0.026897,           0.0046259,          0.00058251,            0.005248,            0.005248,            0.005248
                  98,            0.032416,           0.0083571,           0.0010499,             0.98624,                   1,             0.99492,             0.57336,            0.029201,           0.0047514,          0.00057781,           0.0051985,           0.0051985,           0.0051985
                  99,            0.033018,           0.0077347,           0.0011043,             0.98854,             0.99962,             0.99452,             0.57371,            0.028509,           0.0046561,          0.00066647,            0.005149,            0.005149,            0.005149
                 100,             0.03265,           0.0082256,           0.0013486,             0.97636,             0.99096,             0.99244,             0.59612,            0.027285,           0.0047533,          0.00062446,           0.0050995,           0.0050995,           0.0050995
                 101,            0.030431,           0.0074416,           0.0010772,             0.98246,             0.99157,             0.99315,             0.54084,            0.030388,           0.0047752,          0.00053653,             0.00505,             0.00505,             0.00505
                 102,            0.035982,           0.0073548,           0.0013808,             0.99292,             0.98392,             0.99274,             0.57714,            0.031022,           0.0047412,          0.00057162,           0.0050005,           0.0050005,           0.0050005
                 103,            0.032499,           0.0074922,           0.0011557,             0.99078,              0.9949,             0.99414,             0.62645,            0.026566,           0.0047634,          0.00061096,            0.004951,            0.004951,            0.004951
